product_name,price,unit,unit_price,image_name,integration_date,supermarket
"Tesco szeletelt, zsírszegény, félkemény trappista sajt 125 g",299,Ft/db,1kg=2392Ft,tesco-szeletelt-zsirszegeny-felkemeny-trappista-sajt-125-g-2004120163079.png,2021-11-04 16:21:52.722033,tesco
Tesco szemeteszsák zárószalaggal 60 l 10 db,229,Ft/db,1db=22.9Ft,tesco-szemeteszsak-zaroszalaggal-60-l-10-db-2005100501266.png,2021-11-04 16:21:52.722033,tesco
Tesco szénsavas trópusi gyümölcs ízû energiaital cukorral és édesítõszerrel 250 ml,109,Ft/db,1l=436Ft,tesco-szensavas-tropusi-gyumolcs-izu-energiaital-cukorral-es-edesitoszerrel-250-ml-2004020181863.png,2021-11-04 16:21:52.722033,tesco
Tesco tejcsokoládé 100 g,219,Ft/db,1kg=2190Ft,tesco-tejcsokolade-100-g-2005100429245.png,2021-11-04 16:21:52.729505,tesco
Tesco tejcsokoládé egész mogyoróval 100 g,329,Ft/db,1kg=3290Ft,tesco-tejcsokolade-egesz-mogyoroval-100-g-2005100429258.png,2021-11-04 16:21:52.731358,tesco
Tesco tejcsokoládé mogyoróval 100 g,219,Ft/db,1kg=2190Ft,tesco-tejcsokolade-mogyoroval-100-g-2005100429246.png,2021-11-04 16:21:52.732403,tesco
Tesco tejcsokoládéval bevont puszedli 500 g,599,Ft/db,1kg=1198Ft,tesco-tejcsokoladeval-bevont-puszedli-500-g-2005100429291.png,2021-11-04 16:21:52.732403,tesco
Tesco tejszínhabspray,359,Ft,1kg=1436Ft,tesco-tejszinhab-spray-2004010621116-1-5k.png,2021-11-04 16:21:52.732403,tesco
Tesco téli szélvédõmosó folyadék -19°C 2 l,699,Ft/db,1l=349.5Ft,tesco-illatositott-teli-szelvedomoso-folyadek-19-c-ig-2-l-2004020167451.jpg,2021-11-04 16:21:52.735562,tesco
Tesco téli szélvédõmosó folyadék -19°C 4 l,1199,Ft/db,1l=299.75Ft,tesco-illatositott-teli-szelvedomoso-folyadek-19-c-ig-4-l-2004020167455.jpg,2021-11-04 16:21:52.736599,tesco
Tesco teljes kiõrlésû búzaliszt 1 kg,219,Ft/db,1kg=219Ft,tesco-teljes-kiorlesu-buzaliszt-1-kg-2004020161233.png,2021-11-04 16:21:52.736599,tesco
"Tesco textil felmosópótfej, Tesco felmosóvödör",719,Ft/db,,tesco-felmosovodor-2005119308939-1-5k.png,2021-11-04 16:21:52.736599,tesco
Tesco tojás,459,Ft/cs,1db=45.90Ft,tesco-tojas-2004020281001-1-5k.png,2021-11-04 16:21:52.739802,tesco
Tesco tonhal darabok növényi olajban és sós lében 185 g,465,Ft/db,1kg=3576.92Ft,tesco-tonhal-darabok-novenyi-olajban-es-sos-leben-185-g-2005100397074.png,2021-11-04 16:21:52.739802,tesco
Tesco tyúkhúsleves-kocka 12 db 120 g,199,Ft/db,1kg=1658.33Ft,tesco-tyukhusleves-kocka-12-db-120-g-2005100414560.jpg,2021-11-04 16:21:52.741895,tesco
Tesco UHT fõzõtejszín 20% 500 ml,539,Ft/db,1l=1078Ft,tesco-uht-fozotejszin-20-500-ml-2004010134173.png,2021-11-04 16:21:52.741895,tesco
Tesco UHT szójaital 1 l,399,Ft/db,1l=399Ft,tesco-uht-szojaital-1-l-2005100262329.png,2021-11-04 16:21:52.741895,tesco
Tesco vaj 100 g,289,Ft/db,1kg=2890Ft,tesco-vaj-100-g-2004010437458.png,2021-11-04 16:21:52.741895,tesco
Tesco vajas toast kenyér 500 g,299,Ft/db,1kg=598Ft,tesco-vajas-toast-kenyer-500-g-2004120453312.png,2021-11-04 16:21:52.741895,tesco
Tesco vanília jégkrém fehér csokoládé bevonattal 120 ml,199,Ft/db,1l=1658.33Ft,tesco-vanilia-jegkrem-feher-csokolade-bevonattal-120-ml-2005100478195.jpg,2021-11-04 16:21:52.741895,tesco
Tesco Vanília lap illatosító,249,Ft/db,1db=249Ft,tesco-vanilia-lap-illatosito-2005118287877.png,2021-11-04 16:21:52.741895,tesco
Tesco vaníliaízû krémmel töltött ostya 225 g,305,Ft/db,1kg=1355.56Ft,tesco-vaniliaizu-kremmel-toltott-ostya-225-g-2005100605050.jpg,2021-11-04 16:21:52.749985,tesco
Tesco vaníliás jégkrém tejcsokoládés bevonattal 120 ml,199,Ft/db,1l=1658.33Ft,tesco-vanilias-jegkrem-tejcsokolades-bevonattal-120-ml-2005100477860.jpg,2021-11-04 16:21:52.749985,tesco
Tesco virsli csirkehúsból 10 db 350 g,620,Ft/db,1kg=1771.43Ft,tesco-virsli-csirkehusbol-10-db-350-g-2004007902006.jpg,2021-11-04 16:21:52.751853,tesco
Tesco Vollkorn toast teljes kiõrlésû búzaliszttel 500 g,299,Ft/db,1kg=598Ft,tesco-vollkorn-toast-teljes-kiorlesu-buzaliszttel-500-g-2004010030130.png,2021-11-04 16:21:52.753848,tesco
"Tesco Zafír szén-dioxiddal enyhén dúsított természetes ásványvíz 1,5 l",69,Ft/db,1l=46Ft,tesco-zafir-szen-dioxiddal-enyhen-dusitott-termeszetes-asvanyviz-1-5-l-2004020216780.png,2021-11-04 16:21:52.753848,tesco
"Tesco Zafír szénsavmentes természetes ásványvíz 1,5 l",69,Ft/db,1l=46Ft,tesco-zafir-szensavmentes-termeszetes-asvanyviz-1-5-l-2004020216781.png,2021-11-04 16:21:52.753848,tesco
Tesco zöld étkezési lencse 500 g,309,Ft/db,1kg=618Ft,tesco-zold-etkezesi-lencse-500-g-2005100547234.jpg,2021-11-04 16:21:52.753848,tesco
Tesco zöldségleves-kocka 12 db 120 g,199,Ft/db,1kg=1658.33Ft,tesco-zoldsegleves-kocka-12-db-120-g-2005100414562.jpg,2021-11-04 16:21:52.753848,tesco
"Tesco zsíros, félkemény, felezett trappista sajt 700 g",1439,Ft/db,1kg=2055.71Ft,tesco-zsiros-felkemeny-felezett-trappista-sajt-700-g-2004010616075.jpg,2021-11-04 16:21:52.753848,tesco
Tesco zsírszegény áfonyás joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-afonyas-joghurt-150-g-2004120394306.png,2021-11-04 16:21:52.760034,tesco
Tesco zsírszegény áfonyás joghurtital 350 g,199,Ft/db,1kg=568.57Ft,tesco-zsirszegeny-afonyas-joghurtital-350-g-2004120204815.png,2021-11-04 16:21:52.760034,tesco
Tesco zsírszegény epres joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-epres-joghurt-150-g-2004120394289.png,2021-11-04 16:21:52.762120,tesco
Tesco zsírszegény erdei gyümölcsös joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-erdei-gyumolcsos-joghurt-150-g-2004120394295.png,2021-11-04 16:21:52.762120,tesco
Tesco zsírszegény kakaópor 200 g,479,Ft/db,1kg=2395Ft,tesco-zsirszegeny-kakaopor-200-g-2005100241989.png,2021-11-04 16:21:52.762120,tesco
Tesco zsírszegény sült alma ízû joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-zsirszegeny-sult-alma-izu-joghurt-150-g-2004120394266.png,2021-11-04 16:21:52.762120,tesco
Tesco Zweigelt félédes vörösbor 750 ml,499,Ft/db,1l=665.33Ft,tesco-zweigelt-feledes-vorosbor-750-ml-2004120815985.jpg,2021-11-04 16:21:52.762120,tesco
The Crew társasjáték,2999,Ft,,the-crew-tarsasjatek-2005100611299-1-5k.png,2021-11-04 16:21:52.762120,tesco
The Grower's Harvest gyorsfagyasztott zöldségkeverék 750 g,349,Ft/db,1kg=465.33Ft,the-grower-s-harvest-gyorsfagyasztott-zoldsegkeverek-750-g-2005100579715.png,2021-11-04 16:21:52.768778,tesco
Tiffan's Immortal Cuvée,1349,Ft,1l=1799Ft,minden-tiffan-bor-25-2004020296098-1-5k.png,2021-11-04 16:21:52.770814,tesco
Tihany camembert sajt,325,Ft/cs,1kg=2708Ft,tihany-camembert-sajt-2004003220739-1-5k.png,2021-11-04 16:21:52.771814,tesco
Tiret lefolyótisztító gél,899,Ft,,tiret-lefolyotisztito-2004010437434-1-5k.png,2021-11-04 16:21:52.772846,tesco
"Tokaji Furmint félédes fehérbor 10,5% 750 ml",499,Ft/db,1l=665.33Ft,tokaji-furmint-feledes-feherbor-10-5-750-ml-2004010417320.jpg,2021-11-04 16:21:52.773892,tesco
Tolle ESL tej,199,Ft/db,,,2021-11-04 16:21:52.773892,tesco
Tolle szeletelt sajt,349,Ft/cs,1kg=2792Ft,tolle-szeletelt-sajt-2004007718102-1-5k.png,2021-11-04 16:21:52.773892,tesco
Tomi mosószer,2899,Ft/cs,1l=725Ft,tomi-mososzer-2004020198652-1-5k.png,2021-11-04 16:21:52.773892,tesco
TOP Turbo versenyautó-pálya 2 húrokkal,10490,Ft/szett,,top-turbo-versenyauto-palya-2-hurokkal-2005100608303-1-5k.png,2021-11-04 16:21:52.773892,tesco
Topjoy szénsavas üdítõital,169,Ft/db,1l=512Ft,topjoy-gyumolcsle-2004020289860-1-5k.png,2021-11-04 16:21:52.773892,tesco
Törölközõszett,4249,Ft/szett,,torolkozo-szett-2005100495025-1-5k.png,2021-11-04 16:21:52.781567,tesco
Torras narancsos étcsokoládé édesítõszerrel,439,Ft,1kg=5853Ft,torras-gluten-es-cukormentes-csokolade-2004120438901-1-5k.png,2021-11-04 16:21:52.782959,tesco
TP 4 az 1-ben tricikli,19190,Ft,,tp-4-az-1-ben-tricikli-2005100612547-1-5k.png,2021-11-04 16:21:52.783896,tesco
Trefl kirakó,1399,Ft/db,,trefl-kirako-2005100611296-1-5k.png,2021-11-04 16:21:52.785161,tesco
The Grower's Harvest gyorsfagyasztott zöldségkeverék 750 g,349,Ft/db,1kg=465.33Ft,the-grower-s-harvest-gyorsfagyasztott-zoldsegkeverek-750-g-2005100579715.png,2021-11-04 16:21:52.786202,tesco
Tiffan's Immortal Cuvée,1349,Ft,1l=1799Ft,minden-tiffan-bor-25-2004020296098-1-5k.png,2021-11-04 16:21:52.786202,tesco
Tihany camembert sajt,325,Ft/cs,1kg=2708Ft,tihany-camembert-sajt-2004003220739-1-5k.png,2021-11-04 16:21:52.786202,tesco
Tiret lefolyótisztító gél,899,Ft,,tiret-lefolyotisztito-2004010437434-1-5k.png,2021-11-04 16:21:52.790908,tesco
"Tokaji Furmint félédes fehérbor 10,5% 750 ml",499,Ft/db,1l=665.33Ft,tokaji-furmint-feledes-feherbor-10-5-750-ml-2004010417320.jpg,2021-11-04 16:21:52.790908,tesco
Tolle ESL tej,199,Ft/db,,,2021-11-04 16:21:52.792999,tesco
Tolle szeletelt sajt,349,Ft/cs,1kg=2792Ft,tolle-szeletelt-sajt-2004007718102-1-5k.png,2021-11-04 16:21:52.792999,tesco
Tomi mosószer,2899,Ft/cs,1l=725Ft,tomi-mososzer-2004020198652-1-5k.png,2021-11-04 16:21:52.792999,tesco
TOP Turbo versenyautó-pálya 2 húrokkal,10490,Ft/szett,,top-turbo-versenyauto-palya-2-hurokkal-2005100608303-1-5k.png,2021-11-04 16:21:52.792999,tesco
Topjoy szénsavas üdítõital,169,Ft/db,1l=512Ft,topjoy-gyumolcsle-2004020289860-1-5k.png,2021-11-04 16:21:52.792999,tesco
Törölközõszett,4249,Ft/szett,,torolkozo-szett-2005100495025-1-5k.png,2021-11-04 16:21:52.792999,tesco
Torras narancsos étcsokoládé édesítõszerrel,439,Ft,1kg=5853Ft,torras-gluten-es-cukormentes-csokolade-2004120438901-1-5k.png,2021-11-04 16:21:52.801102,tesco
TP 4 az 1-ben tricikli,19190,Ft,,tp-4-az-1-ben-tricikli-2005100612547-1-5k.png,2021-11-04 16:21:52.802683,tesco
Trefl kirakó,1399,Ft/db,,trefl-kirako-2005100611296-1-5k.png,2021-11-04 16:21:52.803694,tesco
